Zeit  1 - Standardmessrate;WI 1;WI 2;WI 3;WI 4;WI 5;WI 6;WI 7;Temperatur;WI 8;DMS - innen (200 mm);DMS - auﬂen (350 mm);PMX_1 CH 3-4;PMX_1 CH 4-1;PMX_1 CH 4-2;PMX_1 CH 4-3;PMX_1 CH 4-4;PMX_1 dig in;PMX_1 dig out
17,76000084;-0,07187;0,1081;0,0255;-0,1361;-0,07012;-0,00315;0,09549;23,69;-0,1766;13,86;39,67;-1000000;-1000000;-1000000;-1000000;-1000000;0;0
17,78000084;-0,07108;0,1087;0,02588;-0,1382;-0,07179;-0,00239;0,09218;23,69;-0,172;14,21;36,89;-1000000;-1000000;-1000000;-1000000;-1000000;0;0
17,80000085;-0,06936;0,1078;0,02597;-0,139;-0,07146;-0,00166;0,09024;23,7;-0,1668;10,57;31,56;-1000000;-1000000;-1000000;-1000000;-1000000;0;0
17,82000085;-0,06714;0,1052;0,02552;-0,1385;-0,06926;-0,00093;0,08971;23,7;-0,1616;5,541;25,46;-1000000;-1000000;-1000000;-1000000;-1000000;0;0
17,84000085;-0,0648;0,1011;0,02492;-0,1364;-0,06582;-0,00012;0,0902;23,71;-0,1568;1,503;20,53;-1000000;-1000000;-1000000;-1000000;-1000000;0;0
17,86000085;-0,06257;0,09653;0,02454;-0,1333;-0,06183;0,00072;0,09189;23,71;-0,1533;-0,7382;17,52;-1000000;-1000000;-1000000;-1000000;-1000000;0;0
17,88000085;-0,06061;0,09193;0,02437;-0,1297;-0,05803;0,00152;0,09437;23,7;-0,1509;-1,541;16,14;-1000000;-1000000;-1000000;-1000000;-1000000;0;0
17,90000085;-0,05906;0,08753;0,0244;-0,1261;-0,05508;0,00213;0,09603;23,7;-0,1484;-1,593;15,7;-1000000;-1000000;-1000000;-1000000;-1000000;0;0
17,92000085;-0,05783;0,08326;0,02472;-0,1227;-0,05296;0,00251;0,09518;23,7;-0,1446;-1,425;15,61;-1000000;-1000000;-1000000;-1000000;-1000000;0;0
17,94000085;-0,05667;0,07894;0,02523;-0,1192;-0,05123;0,0028;0,09156;23,7;-0,1393;-1,284;15,56;-1000000;-1000000;-1000000;-1000000;-1000000;0;0
17,96000085;-0,05546;0,07503;0,02569;-0,116;-0,04958;0,00298;0,08644;23,7;-0,1333;-1,21;15,49;-1000000;-1000000;-1000000;-1000000;-1000000;0;0
17,98000085;-0,05421;0,07152;0,02605;-0,1131;-0,04793;0,00306;0,0813;23,69;-0,1275;-1,183;15,41;-1000000;-1000000;-1000000;-1000000;-1000000;0;0
18,00000085;-0,05316;0,06826;0,02632;-0,1107;-0,04625;0,00303;0,07681;23,68;-0,1224;-1,182;15,36;-1000000;-1000000;-1000000;-1000000;-1000000;0;0
18,02000086;-0,05243;0,06556;0,02646;-0,1086;-0,04464;0,00281;0,07341;23,68;-0,1185;-1,173;15,35;-1000000;-1000000;-1000000;-1000000;-1000000;0;0
18,04000086;-0,05203;0,06373;0,02645;-0,1072;-0,04324;0,00238;0,07147;23,68;-0,1159;-1,136;15,38;-1000000;-1000000;-1000000;-1000000;-1000000;0;0
18,06000086;-0,05197;0,06261;0,02637;-0,1064;-0,04214;0,00177;0,07093;23,69;-0,1148;-1,076;15,44;-1000000;-1000000;-1000000;-1000000;-1000000;0;0
18,08000086;-0,05231;0,06208;0,02627;-0,1062;-0,04142;0,00106;0,07103;23,69;-0,1149;-1,022;15,55;-1000000;-1000000;-1000000;-1000000;-1000000;0;0
18,10000086;-0,05297;0,06196;0,02616;-0,1066;-0,04106;0,00028;0,07127;23,7;-0,1157;-0,9962;15,71;-1000000;-1000000;-1000000;-1000000;-1000000;0;0
18,12000086;-0,05396;0,06244;0,02602;-0,1077;-0,04107;-0,00063;0,07153;23,7;-0,1171;-0,9991;15,91;-1000000;-1000000;-1000000;-1000000;-1000000;0;0
18,14000086;-0,05527;0,0638;0,02585;-0,1098;-0,04134;-0,00167;0,07179;23,7;-0,119;-1,026;16,15;-1000000;-1000000;-1000000;-1000000;-1000000;0;0
18,16000086;-0,05686;0,0662;0,02565;-0,113;-0,04175;-0,00285;0,07225;23,69;-0,1213;-1,077;16,44;-1000000;-1000000;-1000000;-1000000;-1000000;0;0
18,18000086;-0,0588;0,07002;0,02541;-0,1179;-0,04239;-0,00424;0,07328;23,68;-0,1246;-1,159;16,8;-1000000;-1000000;-1000000;-1000000;-1000000;0;0
18,20000086;-0,06109;0,07531;0,02508;-0,1245;-0,04329;-0,00588;0,07521;23,68;-0,1292;-1,281;17,25;-1000000;-1000000;-1000000;-1000000;-1000000;0;0
18,22000087;-0,06368;0,08146;0,02462;-0,1323;-0,04444;-0,00777;0,07842;23,69;-0,1356;-1,459;17,84;-1000000;-1000000;-1000000;-1000000;-1000000;0;0
18,24000087;-0,06643;0,08813;0,02396;-0,1408;-0,04579;-0,00987;0,0831;23,69;-0,1434;-1,725;18,62;-1000000;-1000000;-1000000;-1000000;-1000000;0;0
18,26000087;-0,06913;0,09509;0,02317;-0,1493;-0,04724;-0,01188;0,08936;23,69;-0,1519;-2,136;19,67;-1000000;-1000000;-1000000;-1000000;-1000000;0;0
18,28000087;-0,07176;0,1019;0,02228;-0,1573;-0,04883;-0,01346;0,09759;23,69;-0,1604;-2,749;21,57;-1000000;-1000000;-1000000;-1000000;-1000000;0;0
18,30000087;-0,07436;0,1089;0,02131;-0,1656;-0,05048;-0,01459;0,1081;23,69;-0,1687;-3,507;25,58;-1000000;-1000000;-1000000;-1000000;-1000000;0;0
18,32000087;-0,07691;0,1181;0,02029;-0,1753;-0,05238;-0,01544;0,1204;23,69;-0,1764;-3,815;31,87;-1000000;-1000000;-1000000;-1000000;-1000000;0;0
18,34000087;-0,0793;0,13;0,01953;-0,1861;-0,05465;-0,0162;0,1343;23,7;-0,1834;-2,328;38,85;-1000000;-1000000;-1000000;-1000000;-1000000;0;0
18,36000087;-0,0811;0,1433;0,01903;-0,1966;-0,05668;-0,01683;0,1492;23,7;-0,1895;1,465;44,54;-1000000;-1000000;-1000000;-1000000;-1000000;0;0
18,38000087;-0,082;0,1562;0,01941;-0,2058;-0,05763;-0,01715;0,1618;23,7;-0,1932;6,015;47,66;-1000000;-1000000;-1000000;-1000000;-1000000;0;0
18,40000087;-0,08193;0,1662;0,01986;-0,2121;-0,05674;-0,01688;0,1695;23,7;-0,1933;8,667;47,29;-1000000;-1000000;-1000000;-1000000;-1000000;0;0
18,42000087;-0,08104;0,1702;0,01944;-0,2136;-0,05437;-0,01573;0,1693;23,7;-0,1883;7,871;42,73;-1000000;-1000000;-1000000;-1000000;-1000000;0;0
18,44000088;-0,07975;0,1658;0,01911;-0,2095;-0,05091;-0,0138;0,163;23,7;-0,1798;4,713;35,32;-1000000;-1000000;-1000000;-1000000;-1000000;0;0
18,46000088;-0,07772;0,1563;0,01984;-0,2022;-0,04549;-0,01162;0,1584;23,7;-0,1731;1,405;28,02;-1000000;-1000000;-1000000;-1000000;-1000000;0;0
18,48000088;-0,07506;0,1467;0,02101;-0,1946;-0,03886;-0,00953;0,1574;23,7;-0,1691;-0,6605;22,74;-1000000;-1000000;-1000000;-1000000;-1000000;0;0
18,50000088;-0,0721;0,1388;0,02182;-0,1876;-0,0328;-0,00759;0,157;23,7;-0,1656;-1,363;19,75;-1000000;-1000000;-1000000;-1000000;-1000000;0;0
18,52000088;-0,06926;0,1317;0,02245;-0,1804;-0,02853;-0,0057;0,1534;23,7;-0,1599;-1,273;18,33;-1000000;-1000000;-1000000;-1000000;-1000000;0;0
18,54000088;-0,06683;0,1242;0,02357;-0,1725;-0,02629;-0,00372;0,1455;23,71;-0,1511;-0,9634;17,65;-1000000;-1000000;-1000000;-1000000;-1000000;0;0
18,56000088;-0,06465;0,1158;0,02528;-0,1635;-0,02529;-0,00174;0,1355;23,7;-0,1407;-0,7086;17,24;-1000000;-1000000;-1000000;-1000000;-1000000;0;0
18,58000088;-0,06255;0,1072;0,02689;-0,154;-0,02439;0,000035;0,1257;23,7;-0,1301;-0,5509;16,9;-1000000;-1000000;-1000000;-1000000;-1000000;0;0
18,60000088;-0,0605;0,09979;0,02806;-0,1456;-0,02304;0,00154;0,1174;23,7;-0,1202;-0,4631;16,59;-1000000;-1000000;-1000000;-1000000;-1000000;0;0
18,62000088;-0,05828;0,09402;0,02908;-0,1383;-0,0212;0,0028;0,1105;23,69;-0,111;-0,4219;16,34;-1000000;-1000000;-1000000;-1000000;-1000000;0;0
18,64000089;-0,05592;0,08904;0,03017;-0,1315;-0,01909;0,00386;0,1042;23,7;-0,1021;-0,412;16,16;-1000000;-1000000;-1000000;-1000000;-1000000;0;0
18,66000089;-0,05357;0,08368;0,03129;-0,1243;-0,01701;0,00475;0,09808;23,7;-0,09367;-0,4103;16,02;-1000000;-1000000;-1000000;-1000000;-1000000;0;0
18,68000089;-0,05118;0,07779;0,03245;-0,1163;-0,01521;0,00553;0,09182;23,71;-0,08548;-0,4294;15,93;-1000000;-1000000;-1000000;-1000000;-1000000;0;0
18,70000089;-0,04867;0,07159;0,03376;-0,1076;-0,01376;0,00622;0,08565;23,7;-0,07763;-0,4679;15,85;-1000000;-1000000;-1000000;-1000000;-1000000;0;0
18,72000089;-0,04616;0,06551;0,03504;-0,09878;-0,01262;0,00682;0,08008;23,7;-0,07066;-0,5082;15,78;-1000000;-1000000;-1000000;-1000000;-1000000;0;0
18,74000089;-0,04377;0,05997;0,03604;-0,09069;-0,01174;0,00728;0,07487;23,69;-0,06451;-0,5413;15,74;-1000000;-1000000;-1000000;-1000000;-1000000;0;0
18,76000089;-0,04159;0,05513;0,03675;-0,08369;-0,01109;0,00763;0,06991;23,69;-0,05888;-0,572;15,71;-1000000;-1000000;-1000000;-1000000;-1000000;0;0
18,78000089;-0,0396;0,05082;0,03735;-0,07749;-0,0106;0,00788;0,06505;23,69;-0,05362;-0,615;15,68;-1000000;-1000000;-1000000;-1000000;-1000000;0;0
18,80000089;-0,03775;0,04673;0,03786;-0,07168;-0,01019;0,00807;0,06024;23,7;-0,04865;-0,6708;15,66;-1000000;-1000000;-1000000;-1000000;-1000000;0;0
18,82000089;-0,03604;0,04266;0,03828;-0,06619;-0,00981;0,0082;0,05557;23,7;-0,04404;-0,7298;15,64;-1000000;-1000000;-1000000;-1000000;-1000000;0;0
18,84000089;-0,0344;0,03842;0,03868;-0,06104;-0,00945;0,00829;0,05118;23,7;-0,03974;-0,7855;15,61;-1000000;-1000000;-1000000;-1000000;-1000000;0;0
18,8600009;-0,03282;0,03403;0,03913;-0,0559;-0,00915;0,00851;0,04721;23,7;-0,03569;-0,8483;15,59;-1000000;-1000000;-1000000;-1000000;-1000000;0;0
18,8800009;-0,03123;0,02959;0,03968;-0,05014;-0,00885;0,00901;0,04358;23,7;-0,03186;-0,9217;15,57;-1000000;-1000000;-1000000;-1000000;-1000000;0;0
18,9000009;-0,02961;0,02536;0,04025;-0,04388;-0,00828;0,00958;0,04027;23,7;-0,0284;-0,9893;15,55;-1000000;-1000000;-1000000;-1000000;-1000000;0;0
18,9200009;-0,02804;0,02169;0,04075;-0,03815;-0,00731;0,00997;0,03746;23,7;-0,02547;-1,042;15,51;-1000000;-1000000;-1000000;-1000000;-1000000;0;0
18,9400009;-0,02667;0,01874;0,04111;-0,0338;-0,00623;0,01015;0,03507;23,7;-0,02318;-1,072;15,47;-1000000;-1000000;-1000000;-1000000;-1000000;0;0
18,9600009;-0,02556;0,01642;0,04133;-0,03086;-0,00535;0,01018;0,03297;23,7;-0,02147;-1,078;15,44;-1000000;-1000000;-1000000;-1000000;-1000000;0;0
18,9800009;-0,0247;0,01454;0,04149;-0,02884;-0,00474;0,01015;0,03107;23,7;-0,02011;-1,072;15,42;-1000000;-1000000;-1000000;-1000000;-1000000;0;0
19,0000009;-0,02402;0,0131;0,04161;-0,02727;-0,00435;0,01011;0,02933;23,71;-0,0189;-1,067;15,42;-1000000;-1000000;-1000000;-1000000;-1000000;0;0
19,0200009;-0,02344;0,01185;0,0417;-0,02568;-0,0041;0,01007;0,02772;23,72;-0,01776;-1,074;15,42;-1000000;-1000000;-1000000;-1000000;-1000000;0;0
19,0400009;-0,02289;0,01056;0,04177;-0,02391;-0,00393;0,01005;0,02628;23,71;-0,01661;-1,092;15,42;-1000000;-1000000;-1000000;-1000000;-1000000;0;0
19,06000091;-0,02236;0,00915;0,04185;-0,02214;-0,0038;0,01003;0,02508;23,71;-0,01538;-1,111;15,43;-1000000;-1000000;-1000000;-1000000;-1000000;0;0
19,08000091;-0,02187;0,00782;0,04195;-0,02057;-0,0037;0,01002;0,02411;23,7;-0,01411;-1,119;15,42;-1000000;-1000000;-1000000;-1000000;-1000000;0;0
19,10000091;-0,02142;0,00685;0,04207;-0,01922;-0,00364;0,01001;0,02329;23,69;-0,013;-1,119;15,41;-1000000;-1000000;-1000000;-1000000;-1000000;0;0
19,12000091;-0,02102;0,00616;0,04219;-0,01807;-0,00359;0,01;0,02258;23,69;-0,0121;-1,121;15,4;-1000000;-1000000;-1000000;-1000000;-1000000;0;0
19,14000091;-0,02069;0,00556;0,0423;-0,01713;-0,00354;0,01001;0,02192;23,69;-0,01143;-1,128;15,39;-1000000;-1000000;-1000000;-1000000;-1000000;0;0
19,16000091;-0,02041;0,00501;0,04238;-0,01642;-0,00349;0,01003;0,0213;23,69;-0,01095;-1,135;15,38;-1000000;-1000000;-1000000;-1000000;-1000000;0;0
19,18000091;-0,02016;0,00454;0,04244;-0,01588;-0,00345;0,01005;0,02073;23,69;-0,01062;-1,137;15,37;-1000000;-1000000;-1000000;-1000000;-1000000;0;0
19,20000091;-0,01997;0,00424;0,04248;-0,01536;-0,00343;0,01007;0,02022;23,69;-0,01036;-1,132;15,36;-1000000;-1000000;-1000000;-1000000;-1000000;0;0
19,22000091;-0,01982;0,00409;0,04251;-0,0148;-0,00345;0,01007;0,01976;23,7;-0,01009;-1,127;15,34;-1000000;-1000000;-1000000;-1000000;-1000000;0;0
19,24000091;-0,0197;0,00391;0,04254;-0,01427;-0,00349;0,01006;0,01943;23,71;-0,0098;-1,134;15,32;-1000000;-1000000;-1000000;-1000000;-1000000;0;0
19,26000091;-0,01963;0,00361;0,04257;-0,0138;-0,00354;0,01004;0,01928;23,71;-0,00955;-1,147;15,3;-1000000;-1000000;-1000000;-1000000;-1000000;0;0
19,28000092;-0,01962;0,00326;0,04262;-0,01342;-0,0036;0,01002;0,01926;23,71;-0,00938;-1,151;15,27;-1000000;-1000000;-1000000;-1000000;-1000000;0;0
19,30000092;-0,01966;0,0029;0,04267;-0,01307;-0,00368;0,01002;0,01931;23,71;-0,00935;-1,147;15,24;-1000000;-1000000;-1000000;-1000000;-1000000;0;0
19,32000092;-0,01972;0,00263;0,04273;-0,01267;-0,00378;0,01009;0,01948;23,71;-0,00941;-1,149;15,23;-1000000;-1000000;-1000000;-1000000;-1000000;0;0
19,34000092;-0,0198;0,00244;0,04277;-0,01219;-0,0039;0,0102;0,01978;23,71;-0,00952;-1,157;15,21;-1000000;-1000000;-1000000;-1000000;-1000000;0;0
19,36000092;-0,01991;0,00226;0,04277;-0,01174;-0,00403;0,01029;0,02016;23,7;-0,00967;-1,165;15,19;-1000000;-1000000;-1000000;-1000000;-1000000;0;0
19,38000092;-0,02008;0,00204;0,04273;-0,01143;-0,00419;0,01032;0,02052;23,7;-0,00989;-1,169;15,16;-1000000;-1000000;-1000000;-1000000;-1000000;0;0
19,40000092;-0,02031;0,00181;0,04268;-0,01128;-0,00438;0,01028;0,02085;23,7;-0,01022;-1,165;15,15;-1000000;-1000000;-1000000;-1000000;-1000000;0;0
19,42000092;-0,0206;0,0017;0,0426;-0,01126;-0,00462;0,01019;0,02121;23,7;-0,01067;-1,155;15,14;-1000000;-1000000;-1000000;-1000000;-1000000;0;0
19,44000092;-0,02098;0,0018;0,04245;-0,01131;-0,00491;0,01006;0,02164;23,71;-0,01124;-1,142;15,13;-1000000;-1000000;-1000000;-1000000;-1000000;0;0
19,46000092;-0,02142;0,00211;0,04221;-0,0114;-0,00525;0,00991;0,02217;23,72;-0,012;-1,135;15,14;-1000000;-1000000;-1000000;-1000000;-1000000;0;0
19,48000093;-0,02192;0,00253;0,04186;-0,01159;-0,00567;0,00971;0,02276;23,72;-0,01305;-1,131;15,14;-1000000;-1000000;-1000000;-1000000;-1000000;0;0
19,50000093;-0,02248;0,00296;0,0414;-0,01189;-0,00618;0,00943;0,02336;23,72;-0,0144;-1,124;15,15;-1000000;-1000000;-1000000;-1000000;-1000000;0;0
19,52000093;-0,0231;0,00341;0,04085;-0,01235;-0,00682;0,00907;0,02401;23,72;-0,01616;-1,113;15,15;-1000000;-1000000;-1000000;-1000000;-1000000;0;0
19,54000093;-0,02381;0,00398;0,04021;-0,01306;-0,00758;0,00864;0,02471;23,72;-0,01847;-1,104;15,15;-1000000;-1000000;-1000000;-1000000;-1000000;0;0
19,56000093;-0,02459;0,00472;0,03952;-0,01415;-0,00846;0,00815;0,02552;23,71;-0,02143;-1,103;15,15;-1000000;-1000000;-1000000;-1000000;-1000000;0;0
19,58000093;-0,02545;0,00571;0,03889;-0,01573;-0,00946;0,00761;0,02651;23,7;-0,02506;-1,104;15,16;-1000000;-1000000;-1000000;-1000000;-1000000;0;0
19,60000093;-0,02641;0,00704;0,03839;-0,01782;-0,01057;0,00704;0,02772;23,69;-0,02921;-1,101;15,2;-1000000;-1000000;-1000000;-1000000;-1000000;0;0
19,62000093;-0,0275;0,00864;0,03799;-0,02044;-0,01175;0,00644;0,0292;23,68;-0,03381;-1,096;15,27;-1000000;-1000000;-1000000;-1000000;-1000000;0;0
19,64000093;-0,02881;0,01046;0,03762;-0,02374;-0,01299;0,00583;0,0309;23,68;-0,03876;-1,094;15,37;-1000000;-1000000;-1000000;-1000000;-1000000;0;0
19,66000093;-0,03031;0,01259;0,0372;-0,02786;-0,01438;0,00519;0,03282;23,68;-0,04414;-1,096;15,49;-1000000;-1000000;-1000000;-1000000;-1000000;0;0
19,68000093;-0,03196;0,01493;0,0367;-0,03255;-0,01595;0,00448;0,03492;23,68;-0,04995;-1,099;15,62;-1000000;-1000000;-1000000;-1000000;-1000000;0;0
19,70000094;-0,03378;0,01742;0,03611;-0,03778;-0,01769;0,00371;0,03714;23,68;-0,05605;-1,102;15,75;-1000000;-1000000;-1000000;-1000000;-1000000;0;0
19,72000094;-0,03575;0,02007;0,03543;-0,04361;-0,0197;0,00287;0,03953;23,68;-0,06263;-1,103;15,91;-1000000;-1000000;-1000000;-1000000;-1000000;0;0
19,74000094;-0,03786;0,02303;0,03459;-0,04999;-0,02206;0,00193;0,04211;23,68;-0,07012;-1,101;16,11;-1000000;-1000000;-1000000;-1000000;-1000000;0;0
19,76000094;-0,04018;0,02673;0,0336;-0,05702;-0,02476;0,00089;0,04493;23,68;-0,07868;-1,105;16,34;-1000000;-1000000;-1000000;-1000000;-1000000;0;0
19,78000094;-0,04276;0,03144;0,03243;-0,06495;-0,02776;-0,0002;0,04822;23,68;-0,08811;-1,124;16,63;-1000000;-1000000;-1000000;-1000000;-1000000;0;0
19,80000094;-0,04558;0,03684;0,03108;-0,07372;-0,03093;-0,00128;0,05197;23,68;-0,09822;-1,16;16,99;-1000000;-1000000;-1000000;-1000000;-1000000;0;0
19,82000094;-0,04866;0,04288;0,02953;-0,08315;-0,03433;-0,00233;0,05584;23,67;-0,1088;-1,208;17,41;-1000000;-1000000;-1000000;-1000000;-1000000;0;0
19,84000094;-0,05199;0,04961;0,02789;-0,09305;-0,03815;-0,00333;0,05986;23,68;-0,1199;-1,28;17,91;-1000000;-1000000;-1000000;-1000000;-1000000;0;0
19,86000094;-0,05555;0,05713;0,02628;-0,103;-0,0425;-0,00428;0,06429;23,68;-0,1313;-1,394;18,5;-1000000;-1000000;-1000000;-1000000;-1000000;0;0
19,88000094;-0,05939;0,06701;0,02477;-0,1132;-0,04728;-0,00507;0,06958;23,69;-0,1428;-1,554;19,85;-1000000;-1000000;-1000000;-1000000;-1000000;0;0
19,90000095;-0,06347;0,07967;0,02333;-0,1234;-0,05224;-0,0056;0,07719;23,69;-0,1554;-1,652;23,73;-1000000;-1000000;-1000000;-1000000;-1000000;0;0
19,92000095;-0,06752;0,09252;0,02199;-0,1319;-0,05718;-0,00587;0,08777;23,69;-0,1694;-0,8224;30,12;-1000000;-1000000;-1000000;-1000000;-1000000;0;0
19,94000095;-0,07117;0,1026;0,02093;-0,138;-0,062;-0,00585;0,09851;23,69;-0,1821;2,522;36,53;-1000000;-1000000;-1000000;-1000000;-1000000;0;0
19,96000095;-0,07393;0,1085;0,02033;-0,1422;-0,0665;-0,00543;0,1049;23,69;-0,1896;8,16;40,65;-1000000;-1000000;-1000000;-1000000;-1000000;0;0
19,98000095;-0,0754;0,1111;0,02017;-0,1457;-0,07017;-0,00467;0,1053;23,69;-0,1903;13,43;41,76;-1000000;-1000000;-1000000;-1000000;-1000000;0;0
20,00000095;-0,07537;0,1122;0,02035;-0,1487;-0,07207;-0,00371;0,1027;23,69;-0,1862;14,99;39,5;-1000000;-1000000;-1000000;-1000000;-1000000;0;0
20,02000095;-0,0739;0,1118;0,02062;-0,1505;-0,07153;-0,00277;0,101;23,7;-0,1805;11,96;34,07;-1000000;-1000000;-1000000;-1000000;-1000000;0;0
20,04000095;-0,07146;0,1099;0,02064;-0,1508;-0,06886;-0,00186;0,1012;23,7;-0,1752;6,8;27,4;-1000000;-1000000;-1000000;-1000000;-1000000;0;0
20,06000095;-0,06862;0,1063;0,02064;-0,1491;-0,06506;-0,00095;0,1025;23,7;-0,1707;2,319;21,75;-1000000;-1000000;-1000000;-1000000;-1000000;0;0
20,08000095;-0,06588;0,1014;0,0209;-0,1459;-0,06119;-0,000049;0,1032;23,7;-0,1661;-0,3055;18,15;-1000000;-1000000;-1000000;-1000000;-1000000;0;0
20,10000095;-0,0635;0,0962;0,0213;-0,142;-0,05812;0,00077;0,1021;23,7;-0,1608;-1,311;16,39;-1000000;-1000000;-1000000;-1000000;-1000000;0;0
20,12000096;-0,06151;0,09099;0,0218;-0,1378;-0,05606;0,00142;0,09914;23,69;-0,1547;-1,428;15,73;-1000000;-1000000;-1000000;-1000000;-1000000;0;0
20,14000096;-0,05982;0,08592;0,02247;-0,1333;-0,0547;0,00187;0,09502;23,69;-0,1479;-1,284;15,55;-1000000;-1000000;-1000000;-1000000;-1000000;0;0
20,16000096;-0,05835;0,08105;0,02323;-0,1287;-0,0532;0,00216;0,08995;23,69;-0,1407;-1,179;15,5;-1000000;-1000000;-1000000;-1000000;-1000000;0;0
20,18000096;-0,05703;0,07655;0,02384;-0,1241;-0,05092;0,00226;0,08463;23,69;-0,1338;-1,144;15,45;-1000000;-1000000;-1000000;-1000000;-1000000;0;0
20,20000096;-0,05585;0,07242;0,02427;-0,1199;-0,04805;0,00218;0,07984;23,69;-0,1281;-1,137;15,4;-1000000;-1000000;-1000000;-1000000;-1000000;0;0
20,22000096;-0,05485;0,0688;0,02456;-0,116;-0,04549;0,00198;0,07604;23,69;-0,1236;-1,122;15,38;-1000000;-1000000;-1000000;-1000000;-1000000;0;0
20,24000096;-0,05409;0,06603;0,02471;-0,113;-0,04357;0,00166;0,0735;23,7;-0,1204;-1,077;15,39;-1000000;-1000000;-1000000;-1000000;-1000000;0;0
20,26000096;-0,05358;0,06399;0,02471;-0,1106;-0,0423;0,00119;0,0725;23,7;-0,1189;-1,007;15,44;-1000000;-1000000;-1000000;-1000000;-1000000;0;0
20,28000096;-0,05343;0,06254;0,02464;-0,109;-0,04164;0,00056;0,0725;23,7;-0,1186;-0,936;15,53;-1000000;-1000000;-1000000;-1000000;-1000000;0;0
20,30000096;-0,05365;0,06176;0,02454;-0,1083;-0,04141;-0,00021;0,07261;23,7;-0,1191;-0,8976;15,68;-1000000;-1000000;-1000000;-1000000;-1000000;0;0
20,32000097;-0,0542;0,06179;0,02442;-0,1084;-0,04146;-0,00112;0,07255;23,7;-0,1201;-0,8957;15,88;-1000000;-1000000;-1000000;-1000000;-1000000;0;0
20,34000097;-0,05497;0,06262;0,02426;-0,1095;-0,0417;-0,00215;0,07252;23,7;-0,1215;-0,9227;16,13;-1000000;-1000000;-1000000;-1000000;-1000000;0;0
20,36000097;-0,05595;0,06429;0,02407;-0,1116;-0,04209;-0,00331;0,07283;23,69;-0,1238;-0,9804;16,44;-1000000;-1000000;-1000000;-1000000;-1000000;0;0
20,38000097;-0,05712;0,0667;0,02382;-0,1146;-0,04262;-0,00459;0,07381;23,69;-0,1272;-1,066;16,82;-1000000;-1000000;-1000000;-1000000;-1000000;0;0
20,40000097;-0,0586;0,06996;0,0235;-0,1189;-0,04331;-0,00611;0,07603;23,69;-0,1321;-1,186;17,31;-1000000;-1000000;-1000000;-1000000;-1000000;0;0
20,42000097;-0,06047;0,07451;0,02313;-0,1246;-0,04414;-0,00789;0,07956;23,68;-0,1385;-1,362;17,93;-1000000;-1000000;-1000000;-1000000;-1000000;0;0
20,44000097;-0,0626;0,08067;0,02279;-0,1317;-0,04526;-0,00983;0,08435;23,69;-0,1457;-1,641;18,72;-1000000;-1000000;-1000000;-1000000;-1000000;0;0
20,46000097;-0,06481;0,0885;0,02246;-0,1397;-0,04695;-0,01182;0,09075;23,69;-0,1535;-2,089;19,87;-1000000;-1000000;-1000000;-1000000;-1000000;0;0
20,48000097;-0,06699;0,09743;0,02209;-0,1478;-0,04883;-0,01368;0,09953;23,7;-0,1623;-2,758;22,25;-1000000;-1000000;-1000000;-1000000;-1000000;0;0
20,50000097;-0,06907;0,1068;0,02157;-0,1559;-0,05053;-0,01522;0,1114;23,7;-0,1718;-3,508;27,19;-1000000;-1000000;-1000000;-1000000;-1000000;0;0
20,52000097;-0,07091;0,1165;0,02111;-0,1637;-0,05228;-0,01636;0,1267;23,7;-0,1817;-3,395;34,34;-1000000;-1000000;-1000000;-1000000;-1000000;0;0
20,54000098;-0,07246;0,1262;0,02099;-0,171;-0,05406;-0,01707;0,1443;23,7;-0,1906;-0,9827;41,48;-1000000;-1000000;-1000000;-1000000;-1000000;0;0
20,56000098;-0,07354;0,1345;0,02126;-0,1771;-0,05539;-0,0173;0,1611;23,7;-0,1973;3,484;46,6;-1000000;-1000000;-1000000;-1000000;-1000000;0;0
20,58000098;-0,07391;0,1406;0,02211;-0,1816;-0,05558;-0,01694;0,1733;23,7;-0,2004;7,589;48,44;-1000000;-1000000;-1000000;-1000000;-1000000;0;0
20,60000098;-0,0735;0,1439;0,02216;-0,1842;-0,05422;-0,01586;0,1774;23,71;-0,1987;8,634;45,85;-1000000;-1000000;-1000000;-1000000;-1000000;0;0
20,62000098;-0,07269;0,1413;0,02148;-0,1827;-0,05192;-0,01388;0,172;23,71;-0,1909;6,392;39,1;-1000000;-1000000;-1000000;-1000000;-1000000;0;0
20,64000098;-0,07124;0,1329;0,02147;-0,1771;-0,04806;-0,01141;0,1643;23,7;-0,1821;2,92;31,04;-1000000;-1000000;-1000000;-1000000;-1000000;0;0
20,66000098;-0,06885;0,1255;0,0225;-0,1716;-0,04241;-0,00904;0,1593;23,7;-0,1749;0,2233;24,49;-1000000;-1000000;-1000000;-1000000;-1000000;0;0
20,68000098;-0,06594;0,1205;0,02382;-0,1668;-0,03639;-0,00693;0,1558;23,7;-0,1685;-1,045;20,39;-1000000;-1000000;-1000000;-1000000;-1000000;0;0
20,70000098;-0,06311;0,1156;0,02466;-0,1612;-0,03175;-0,00494;0,151;23,7;-0,161;-1,252;18,31;-1000000;-1000000;-1000000;-1000000;-1000000;0;0
20,72000098;-0,06064;0,1097;0,02531;-0,1545;-0,02902;-0,00299;0,1433;23,7;-0,1514;-1,009;17,39;-1000000;-1000000;-1000000;-1000000;-1000000;0;0
